uid	text	label
102	14 more mins pa ke ya me vaya alv	1
103	Finna eat summ hot fries w chamoy later on :)	2
104	At least ami no me mandaron tanto a la chingada como a nohemi lmao	0
105	Y aya nos casamos y te presento a mi abuela she knows how to cook so u do n't gotta worry about cooking for me lol	2
106	Y si no kieres te robo y te vas conmigo a mexico lol	2
107	Nomas te kieres creer bien important npw	1
108	You know I miss u so why I gotta text u I miss u if u already know tampoko te emociomes lol	1
109	I do n't accept both of yalls dare no no no el coco no	1
110	Se kemo pokito but fuck it	0
111	I always go to sleep w a t-shirt del same color de mis boxers that 's just me	1
112	Me and nohemi are waiting for everyone to go to sleep so we can male summ arroz con leche lol	1
113	A mi me decian quintina kuando era chikita lol	2
114	ha pos have fun its pretty te subes al horse its cute lol	2
115	: I have never been to kemah tbh . Lol ta bien caro -.- se me fue todo cheke	0
116	Then en un game oomf me aplasto -.-	0
117	We got on the horse w summ teddy bears and un alien parecia ke llevavamos toda la fam lol	1
118	What about me and u go to kemah again y nos subimos al caballo lol	1
119	Itzayana is my niña travieza	2
120	lol nomas pokito ha	1
121	Bien buenota lol	2
122	Ah !! Y si estoy ardido	0
123	I 'm letting my eyebrows grow cuzs pinche vieja pendeja fucked them up	0
124	Summ people do n't like spm but fuck their opinion ha	0
125	Pero komo dicen hoes always gonna be hoes	0
126	Asi ke ven y dime kuanto me amas asi ke ven y dime kuanto me extrañas por tu amor yo bajaria asta so infinito .....	2
127	Made a mexican hamburger ( tortilla , keso , jamon , and mayonesa ) ;)	2
128	Eliseo calls me primate lol funny or mono	2
129	Idc if u do n't like tekila I do so u and ur opinion can gtfo	0
130	The reason why I 'm single 1- cuzs me mandaron a la chingada lol 2- cuzs I 'm trying to save money ( girls are expensive )	0
131	Ni me akordaba lol	1
132	Tomorrow i gotta work and todavia ando en el pedo lol	1
133	Waiting on my cuñada so she can pick me up to go to work	1
134	( el ruido de tus zapatos ) baby that 's still your song ;)	2
135	I was gonna get drunk tonight pero then me dijieron I had to work lol fml	0
136	Ya lo se ke aunke tu no me kieras yo siempre te rekordare mirame dime ke aunke te pida te llore de ruege y te implore no vas a volver	0
137	Well aver ke	1
138	She 's was all emocionada and shit	2
139	Lol ya ni yo	1
140	I was gonna go a vee a gerardo ortiz but mayne its to fuckin cold	0
141	When I wake up my hairs looks como ke lo lambio la vaca -.-	0
142	Se pasaron de verga con este cold rt	0
143	This teacher tellin us we gotta get amrry before aflojar la tortilla	1
144	Hopefully vaya :)	2
145	Toda mongola and shit	0
146	And when I see u siento mariposas	2
147	My dad got summ tamales	1
148	Alguien se comio mi torta Lol	1
149	La mom de eliseo said ke tengo la cabeza de teletuvi smh -.-	0
150	This girls sneak out and are like no mames denle lmao	0
151	Y de pasada las eyebrows	1
152	Why ? Cuzs u ai n't shit ni mi dad me dice ke aser menos tu	0
153	lmao luego buelo bien gacho y no pulleo hoes ;)	2
154	I was born on beans and rice oh and sandwich y huevo ( danny ) lol	2
155	Ke al diablo con los gaupos lol	0
156	But the her mom told us to stop cuzs nos ivan a cachar lol	1
157	I remember when me and oomf used to get out during lunch pa komprar gorditas lol	2
158	I did n't went to 1 and ya se me iso tarde to go to 2 mmmm	1
159	I mias chavez rt	1
160	50$ por un VIP lap dance	1
161	yess es mi primer dia en la milby lol	2
162	El guy ke esta atras de mi ta heart broken	1
163	I need otros 3 months and then maybe	1
164	Kuzs I mean nomas tengo like 1 month single	1
165	I have the chance to go out w her pero I know I 'm just gonna hurt her	0
166	Bitch I can n't lmao me mandaromandarins bien bonito alv ha	0
167	In class toda sleepy	1
168	That 's why I 'm going w her pa ke me de una advil lol	2
169	1 . Ke they accept me en la milby 2.ke medieron una shot and me andaba muriendo & 3.ke me acabo de caer del techo lol	1
170	Ima go w gma rn a contarle el chisme	1
171	Pero ahh idc	1
172	Me pase de verga lol pero I was just trying to be funny	1
173	Finally se kedo viendo la novela and no anda de metiche lol	1
174	Cuzs se lo va a chingar lol	0
175	I hope itzayana nunka tenga bf	0
176	Pero nadie la conoce mas ke yo lol	1
177	Nomas la cara la tiene de niña buena lol	1
178	For now on u do n't count y voy aserle komo nunka te conoci	0
179	De tekila si pero de los otros no lol	1
180	Ya no kiero ke me den shots	1
181	Today me dieron una pinche shot y me rompieron mi corazonsito npw	0
182	pura yolo life lol	1
183	ah empezar el monday bien lol	2
184	Or can yall just stfu and dejar de inventar chismes ?	0
185	Can yall like plis help me find her cuzs ni la konosko	1
186	Everytime ke me awito I got a bottle of tekila me echo un tragiyo pa calmarme	1
187	My fam me manda alv cada rato then they wonder why I 'm like this	1
188	Finna take a shower and go pa ya meterme a la skool	1
189	Yazmin es mi consejera and she tells me wutt to reply	1
190	Nomas me falto comprarle unos hot chetos and juice lol	2
191	Jk jk yo mo miro eso	1
192	Y No invitan smh lol	1
193	Aver si cae un party tonight	1
194	Se cree muy sexy con su cookie monster bra lol	1
195	Yazmin anda de cochina kitandose el brasiel lol	0
196	Ima try to stay single por un year aver si puedo	1
197	Lol jk no te espantes	0
198	Well not now lol maybe en unos 5 months	1
199	Pero do n't worry I ai n't gonna try to get her back	1
200	Este guy maneja bien feo lol	0
201	A dar la vuelta kon los hommies	1
202	Well we stop to buy hot chetos con sal y limon :)	2
203	Ok ya :) now time to go buy summ raspas kon la noemi	2
204	Conke me de el money lol	1
205	Lol noemi me reta and yo le ago caso	1
206	El room huele a weed Idk why	0
207	Damm ya me dio calentura smh	0
208	Pero I 'm not gonna say shit people do n't gotta know	0
209	No se puede poner songs o ke	1
210	Like ni kien te ablando de ellas	1
211	Ai n't no one gonna come tellin me ke sabe ke and then unfollow me wtf	0
212	Damm todos se casaron and we still single lol forever alone	0
213	En la novela everyone got marry and shit	0
214	Cuzs le eche espuma en la boca lol	0
215	Pasame la botella voy a beber en nombre de ella lol	1
216	No skool for me ni tomorrow :)	2
217	A la gma se le kemaron los buñuelos lol	1
218	Still here en la casa chillin	1
219	Cuzs me dormi bien early a las 7	1
220	I mean ya me aburri	0
221	Damm first day of school and ya me corrienron de la class smh	0
222	Ya no me dan celos antes me enojaba bien feo lol	1
223	Pero le huelen las patas lol	0
224	My brothers and my dad said ke si me meten a la carcel me van a dejar ahi lol smh	0
225	Oh ya me akorde lol	1
226	Ya manana back to h town	1
227	Ya me dijo so ya idc	1
228	I can get out the room cuzs ay ta mi ex -.-	0
229	And then me dice ke me peine	1
230	Amm idgaf no andaba kon niuna	1
231	Damm I guess ya ne kacharon en la movida todas estas pinches viejas fuck it	0
232	Hay palabras ke no dicen nada y borracheras ke lo dicen todo lol	1
233	Ay Ke la boca se te aga chicharron lol	0
234	it was cute when I hug my brother and told him ke lo keria mucho : *	2
235	De lejos me extrañas de cercas me chingas lol	1
236	About to watch this movie ke se llama mama :/	0
237	Ayy me mando alv la girl de kemah lol	1
238	Ke vamos ir a ver los tigres del norte lol	1
239	We all hoeing around ya no se puede lol	1
240	Yo se ke estoy hermosa nomas kuando me pinto ( simpa ) lmfao	2
241	Lmao el jugo vida tenia cocaina lo sospecho andamos muy lokas lol	2
242	Ke karla pa reina gay lmfao xD	2
243	Ya todos se pasaron rt ya me canse de reirme lol	2
244	Uta ke nos van a invitar a calibre 50 npw lmao	1
245	Ay ke niña tan horrible se pasaron de verg * sus papas lol	0
246	Dime ke me kieres dime ke me adoras dime ke me piensas and ya no me akuerdo lol	2
247	Wtf lol ok ya ima drink summ water pa ke se me pase	1
248	And simpa was like cochina	0
249	I said me kiero echar un churro de mota	1
250	Lmao me pase de verga	0
251	Idk wtf they gave me rt ando bien happy and idk	2
252	Ni duchi gavana ni shanet ni el mas dulce aroma lol	1
253	Lmao rn we laughing todos mongolas	2
254	Diciendole a su amigo ke me agrege en fb chorros lol	2
255	Simpa se pasa de v **** I swear lmfao	0
256	Vayase a la chingada entonces lol	0
257	Aunque tenga cualidades y lo quieran en tu casa aunque tome con medida y en su house tenga terraza	1
258	Osea hello	1
259	Y no digas ke I was ke a playa and shit cuzs nada ke ver	0
260	Ami me vale madre ke ya no me kieras kon ke no digas chingaderas de mi I 'm good	0
261	Pero if she 's already taken i wish her the best	2
262	Cuzs damm idk me entro curiosidad	1
263	Fui legal ....	1
264	Los ke me la pelaron en el 2013 me la seguiran pelando en el 2014 lmao [ simpa ]	0
265	Well rn I 'm in the rr cuzs me iso mal el mole or idk	0
266	Watchin movies de narkos w this punks	1
267	Pero fuck it	0
268	And la food ke me asian lol	1
269	So I guess no vamos a ir ala virgen today	1
270	Con lo dificil ke es el amor .... y tu perdiendome lol ( simpa )	0
271	Siempre me anda jalando las greñas and pegandome	0
272	Now we cool but molesta mucho	0
273	I dont feel like going a la disko pero ya les dije ke si	1
274	About to eat mole for breakfast :)	2
275	Ultimo dia del año y me corrieron de mi kasa lol npw	0
276	Just woke up otra vez	1
277	This cruda	1
278	Tomorrow going a la virgen w my people	1
279	Y yo todavia aka w my people	1
280	When I 'm drunk I always say I have un nopal en la for head lol	2
281	Ah este cafe de olla ta bien bueno	2
282	But still a comer enchiladas :)	2
283	Nvm hoy no abren	1
284	So finna walk our asses a la panaderia lol	1
285	Pero I 'm not goung to sleep till the sun comes out	1
286	Everyone is singing asta yo lol	2
287	Do n't put tragos de amrgo licor cuzs ayi si ya valio y me acabo la bottle	1
288	Tonight is the night were I get fucked up do n't give a fuck bout anything and ke pase lo ke pase	0
289	Lol jammin toda mensa	0
290	Damm estos frijoles con chile were good af	2
291	And then regresarme aka con la banda	1
292	Aka con los friends dancing and shit lol	2
293	El billete es pa gastarlo y aprender a generarlo se ha vuelto buena tarea un saluda pa mi hermano y al moreno que lo extraño	2
294	This movie is badass like damm me ase llorar lol	0
295	After this I 'm just gonna go home drink summ hot chocolate con bolillo and sleep	2
296	Well ya me bañe so tomorrow i can go a tamasopo :)	2
297	Aveces namas me kiero poner tape and abrirmelos	1
298	Todos close and shit	0
299	Idk why females like my eyes parecen de pinche camaron	0
300	This days is when I eat the most damm pura mexican food ;)	2
301	lol nada ya I 'm calm	1
302	lmao y ay vienes tu -.-	1
303	This girl likes me and como ni la pelo she 's always trying to get me jealous -.-	0
304	yo como con frijoles salsa y huevo y las flores que te llevo las corte de mi jardin	1
305	Kuando me enojo se me calientan las orejas idk why	1
306	Tiene puro porn	1
307	ay te miro lol	1
308	nombre ya mero ptras a la skool smh	0
309	ahuevo dijo el perro lol	1
310	ya estas lol	1
311	prestamelo lol	1
312	I do n't understand my dad rt me dice ke pelie por lo ke kiero y luego me anda ayi regañando ke viejas sobran smh	0
313	lmao 1.25 $ o ke pedo	1
314	lol prestame una	1
315	en el metro fuck it lol	0
316	en el camaro lol	1
317	lol pos pa la otra nos vamos a un house party ya sabes	1
318	lol ya estas and claro	1
319	I do n't like when I come home and luego luego me ponen a limpiar -.-	0
320	Bitch lmao vete alv	0
321	si aka ando al 100 pura vida loka ya tu sabes lol	2
322	So I can buy cachetadas and all that good candy	2
323	But hopefully agarre mil baros al rato	1
324	Nvm 40 pesos but still	1
325	Dijo el guayabo el maldito vicio lol	1
326	Damm valgo ya ni kiero decir de todo el pinche dinero ke traia last night nomas me kedan 20 pesos smh	0
327	I hate when people talk shit cuzs I drink si supieran ke sus hijos tan igual oh piores ha	0
328	Finna eat el recalentado summ tamales and posole :)	2
329	I just woke up but santa did n't got me shit fuck that back to sleep	0
330	Pero shit happens	0
331	Estas viejas ya se kieren ir a la disko baile same shit	0
332	Anyways tonight I ate pososle , frijoles charros , spaghetti , pollo , tostadas , gelatina , canela and idk me mas lol	2
333	Y todo para ke y todo para ke si al final yo perdi	0
334	Eating a good as posole ha	2
335	Ate a taco pirata but all I really want is some tacos de vallehermoso !!!	1
336	Aciendome pendejo atras doing the agenda at work lol	0
337	jajaja naaaa lol I do n't feel like it	2
338	siii si me creo lol	2
339	jajaja no you do n't cause you know nothing lol	1
340	lol miss you too !!! :p mmmmm jajajaja	2
341	heyy lol	2
342	OSO ar hell yea primo ya saves !!! We gone make this money just give me a few years and we 'll go big	2
343	i like talking on the phone for a good while better than texting for some reason jaja	2
344	buajajajj love you to prima :p looks like my job here is done lol	2
345	lol I said borrega not pelos necios xD	0
346	buajajaja I 'm sorry I do n't speak borrega either	0
347	: Why are and against me today ? esque no hablan con borregas lol	0
348	Dale mijo , no cop no stop	1
349	ayyy watchu know about that jajaja walking around la plaza with a bigass cup from la michoacana	2
350	Lol I still remember that one time aaron threw a cañon at the guy across the street and he took of running jajajsja	2
351	Quesadillas and the originals	1
352	Both of my sisters know the lyrics to 500 balazos better than me lol pinches chuntaras	1
353	Got my income done new time for class jaja	1
354	Ironing my shirt so I can go do my income , go to school and then head of to work jaja	1
355	This novela looks pretty good jajaja	2
356	El hotel miramar is going to get some serious business after this	1
357	Waiting for them to present El chapo and is almost time for me to go to work	0
358	What ?!?!?!?! That caught El chapo ??	1
359	God I love whiskey jajaja	2
360	Fuck yea done with my part jajaha	2
361	half way done with my parts jaja	1
362	Well probly only whiskey , una carne asada , la familia toda junta y puros corridos hasta el amanecer jajaja	2
363	Confleis con platano , narconovelas , what could be better after a long day jajaja	2
364	Watching a narconovela after working out haha ñordeloscielos	1
365	xo jajaja naa potna i got some stuff to take care of today lol	2
366	estop !! still cute doe :p	2
367	and even worse now im eating cake jajaj im such a fatass today !!	2
368	That was the scariest 2 hours man jajaja	1
369	lol andale por borracha :p jajaja	1
370	those are the nights i live for , good friends , a few drinks , la banda tocando and a smile on my face that just wont go away	2
371	damn i wish they would have let the banda play longer than just half an hour last night	0
372	Had a pretty good night with some pretty good friends jajaja	2
373	daaaam that sucks lol nimodo	0
374	Hoping to see her tonight just to finish of my day right jaja	2
375	jajaja ay precious !!!! why not ?	2
376	jajaja mensa keep telling yourself that :p	2
377	8 youre welcome liz :) and dont trip everything always works out in the end jaja	2
378	lol true true but it still sucks jaja	0
379	Hangin ' with the goodie-goodies loungin ' in paradise , Fuck that shit , I wanna tote guns and shoot dice	0
380	jajaja yesss !!!!!	2
381	Damn I love listening to los cardenales de nuevo leon y el poder del norte at night	2
382	hopefully i get this job and get paid good so i can take my mom and my grandma serenata on dia de las madres like my uncle used to do	2
383	i wish i had someone special this valentines day so i can take a mariachi to their house y darle serenata	0
384	Even if I have to go eat at tacos de vallehermoso by myself in doing something !!!! Jajaja	2
385	Me i want was coming to me ....... the world chiko and everything in it ...	1
386	The eyes chiko ..... they never lie	1
387	Holla atcha boy !!	1
388	janett jaja let 's hope so :D	2
389	Everyone 's always telling me I 'm a good person but like naw I do n't believe yall jajaja	2
390	OSO ar he surprised me man Ni yo Ni mi jefe lo conosiamos	1
391	OSO ar forreal wey i thought her was better than that ! collazo es un callejero man that fool can fight !!	1
392	Daaaaaaaaamn !!!!!!! Collazo es chingon !!!!	0
393	OSO ar let 's hope it 's a good one primo	2
394	I 'm pretty happy phone is finally recognizing the Spanish words I use with the swipe mode on jaja	2
395	jajajaj naaaa i cant estop :p	2
396	damn i love music man i dont know what id do without it jaja	2
397	Pa que te enamores inventare un millon de rimas	2
398	hoy vas a conquistar to lo que perdiste	1
399	jajajja ay precious !!!! Y luego Ni Al gym vas ya :p	2
400	jajaja lies you always lie !!	1
401	I hope it gets better by tomorrow for tios party	1
402	TRILL lol I could n't find parking and then it started to rain so I was like fuck it im going home jaja	0
403	should i go workout ?? or take the day off jajaj	1
404	buajajajaj !!!! awww i mssed messing with you prima :P	2
405	lol !!!! are you turning into a little gordo jajajaj	2
406	lol i hope you havent gained too much weight when i see you tomorrow cause of chipotle XD	1
407	fine !!!! dont get me anything then !!!! - - hater !! caca head	0
408	nooooo !!!!! :( okay okay i got it !! buy me one like an hour before we get there :D jajaj	1
409	and i speak Spanish , conquistador blood in me	1
410	jajaja well other than tres leches , cheese cake is the best cake there is jajaj and then its chocoflan :p	2
411	one day you 'll have some good tres leches or chocoflan and youre going to be all like :O this is great !!! jajajaj	2
412	its not smooshy its moist lol ay precious maybe you just havent had the right kind of tres leches or chocoflan	1
413	omg are you serious ?!?!? if theres anything i love in this world its tres leches !!!	2
414	:o !!!! Tampoco ?!?! Ay precious you 're missing out !!!!!	2
415	jajajajja ayy precious have you tried the chocolate filled gansitos ?? They 're sooooo good !!!	2
416	lol its the best diet every !!! :p mejor comete unos gansitos jaja	2
417	lol vale todos los dias !! Except holidays :p	2
418	jajajaj okay okay ill wait and give them to you on valentines day so it can be your cheat day :p	2
419	lol as a reward for working out so hard (= jaja	2
420	no !!!! do n't be a fatass prima xD	0
421	lol ill take the hookah but madrina needs to make a Tres leches cake for Saturday !!!	2
422	lol pos duermete jajaja :p	2
423	jajajjaj ay precious !!!! Levantate tremprano mujer	2
424	orale I think I might go like at 11 or 12 :p if you go at that time let me know	2
425	de nada precious( =	2
426	jajajja no you 're not , your just wrapped up in a fun sized packaging :p	2
427	jajajja I love olaf he 's so funny xD I need to watch it again when I get home :p	2
428	Fuck it ill be a stripper no me awito lol	1
429	lol eres chuntara prima jajaja	0
430	My prima es una narkia jajaja	1
431	fine !!! - - jajaja	2
432	La La Na Na Na Na Na Do n't trip asi se va	1
433	sisisisiisiisisiisisiisiisis lol	2
434	jajaja yes I know you know that I knew ;p	2
435	no cause then I 'll stick my figurative tongue out at you :p muajaja	2
436	noooo its an incredibly horrible idea lol	0
437	sana sana colita de rana , si no sana hoy sanara mañana (= hope you feel better soon presh	2
438	lol nooo !!! No sweg	2
439	jajajjaajajaj just a lil bit :p	2
440	jajaha fine !!! You 're cool - -	2
441	jajajja I figured :p your coolness just went down a bit	2
442	jajjaj yes !!! I will always do it !!! Lol mmmm :P	2
443	jajajjajaajja it was a joke :p	2
444	jajajaja nooo !!! Never !!! :p mmm	2
445	jaja then get off twitter !! :p	2
446	Lol turns out one of the girls from the planchas kiosk at the mall is related to me jajjaa es PERRETT !!!	1
447	TRILL ora jajajj yea man I need to see what 's up with the cuz first but I 'll let you know	1
448	TRILL ma nigga !! Like I said bro get a mixtape ready and I 'll see if I can make some moves potna	1
449	Do n't trip asi se va	1
450	lol okay okay never mind jajaja then I guess it 's	0
451	ummm ..... idk lol I guess I just never got the chance to have one jaja	2
452	mmmmm never been to a bonfire ... I prefer carne asada jajaja	2
453	Just kilt that machacado mom made	1
454	Then again I just stood up and I might still be Lil tipsy jajaj	2
455	I 'm so glad we do n't get hangovers in this family though jajaja	2
456	Last night once we all finished eating our grapes we all took a shot of tequila lol	2
457	jajaja you know you love me prima :p	2
458	it 'd be pretty crunk if my cousin 's showed up today at my tia 's house to celebrate the new year	2
459	Damn HEB esta hasta culo !!	0
460	pos igual yo !! I work on the first - -	1
461	Hell yea free lunch ;) I got it like that jaja taco pirata	2
462	need to go pick up my car from tia almas house right now since my drunk ass couldnt drive last night lol	1
463	Me pops and tio javier are fuck as drunk lol I mean drunk as fuck	0
464	Got a text that my carnalito is back home I need to go chill with him tomorrow since I got the day of from work ;) lol	2
465	jajajajjaj why ???	1
466	jaja I know you 're not you 're one in a billion precious( = and your mom would call you callejera for shopping ? Lol that 's funy	2
467	jajajajaja my mom says that too whenever I go out on the weekends xD I think it 's so funny	2
468	lol precious eres callejera :o jajaja jkjk yea me too even on my days off I sleep all late	2
469	Those aguas frescas doe !!!! Jajaja	2
470	I wish I was back in ValleHermoso right now walking around the plaza drinking a cold agua de melon de la michoacana	2
471	And tomorrow going to the pulga to get my remote fixed and finally buy the headlights my car needs jajaha	1
472	I wish I had more money . ..... better yet , ima go and get more money jajaja closing shift again tonight	1
473	there you go !! That 's the perfect attitude you should always have (= buenas noches precious y que tengas hermosos sueños :)	2
474	Un highball pa descansar despues del jale de hoy	1
475	but like really i just like saying nice things to girls to make them smile lol if i can make your day or night with a simple comment good	2
476	I need a girl I can talk with all day like I used to jajaja	1
477	true true , okay is a tie between 3msc , tengo ganas de ti , and amar te duele jahaja	2
478	: Amar Te Duele one of the best movies ever !!!!!	2
479	Then DT tonight with my prima and work at 7 am tomorrow jajaja thug life !!!	2
480	Damn people be getting hustled on black Friday , it 's all a con yall	0
481	jajaja I sure it is !!!!	2
482	yesss come that way madrina can let you go DT jajaja	2
483	IM JUST SOOOO TIRED RIGHT NOW JAJAJ	1
484	im ambitious as fuck jajaja i want everybody who 's ever known me to say , yea i knew him when he was just some pinche wey back in the day	0
485	lol no mames	0
486	Jammin tequila sunrise before getting off the car and clocking in puts me in a bombass mood every time	2
487	I need a shot of tequila or a glass of scotch to keep me warm right now	1
488	feels good jaja	2
489	damn mexico playing onpoint right now	1
490	Today is the perfect day for a carne asada and that 's exactly what we 're doing ;)	2
491	: When I think of patron I literally wanna vomit giiiiiirl !!!! U cant hang or what ??	0
492	dude yes prima !!!! Lol fuck it stay 2 weeks !!	1
493	lol no puedo :( I work !! Yall should come so we can take shots and smoke hookah	0
494	lol dile que me aga y venganse el findesemana	2
495	Some champurado would go off right now	1
496	yo my potna putting out some trill jams representing the H and the Valle	1
497	got a 2 liter i aint talking coca cola	1
498	He said i 've heard girls from there are so pretty y cada ves veo que es sierto ... gtfooo !!!	2
499	Some random ass guy just asked me que si soy la mentada chaparra de la gavia ...	1
500	Happy birthday Chicaaa que te la pases al cien !! Karlaaa	2
501	Pops gave me $10 for lunch today and an extra $20 pa que no le pida el weekend !!	2
502	lmaoo right !! Mi cunada siwmore me dice Fabii how can you walk in these huge things its not that damn hard lol	1
503	Vel pos duhhh	1
504	Vel you know its true mi pato !	1
505	21 allright si no ya sabe las consequencias !! Eh haha	2
506	21 it will be better for sure !! Nomas que ya no tome tanto pa que se acuerde at least poquito lol .. remember le pongo un tapon !	2
507	21 me dos !!! First year dancing all rodeo season lol !! gonna get crazy or wah ?! Lmao	2
508	21 no you did lol you were with my cousin pero ta traivas cerveza en la mano so i wouldnt doubt you were lost lol	1
509	21 mmm hasta de beso me saludo i wass like omg omg lol jk jk	2
510	21 pos ya vi que no lol ! And oh yeaa ese dia si me saludo !!! Muy amable el muchacho tht day	2
511	21 no era early you were getting tacos and i was behind you in line	1
512	21 no you !!! Wait i remember seeing you at estatal y me ignoro	0
513	21 me tooo aver si si lo veo ! Cause i dint remember seeing you all last summer !	1
514	21 okay zero preocupations ! Y luego que dice el Chuy ready for summer ?	2
515	21 ohhhh lmfaooooo i gett it . Srry como que me dio un blonde moment	1
516	21 Vel ummm chuy ? What does minimo actually mean lmfaooooo	1
